    1     2     1  3.7e-11 2.9e-11 2.3e-11 1.9e-11 1.6e-11 1.4e-11 1.3e-11 1.2e-11 1.2e-11 1.3e-11 1.3e-11
    2     3     1  2.1e-11 3.6e-11 4.6e-11 5.1e-11 5.4e-11 5.5e-11 5.6e-11 5.6e-11 6.2e-11 7.2e-11 8.1e-11
    3     3     2  4.0e-11 3.9e-11 3.3e-11 2.9e-11 2.5e-11 2.3e-11 2.1e-11 2.0e-11 2.1e-11 2.2e-11 2.3e-11
    4     4     1  3.4e-12 3.5e-12 3.3e-12 3.3e-12 3.3e-12 3.4e-12 3.4e-12 3.4e-12 4.3e-12 5.6e-12 7.1e-12
    5     4     2  3.6e-11 5.4e-11 7.1e-11 8.0e-11 8.8e-11 9.2e-11 9.4e-11 9.6e-11 1.1e-10 1.3e-10 1.4e-10
    6     4     3  5.5e-11 4.6e-11 3.7e-11 3.2e-11 2.7e-11 2.5e-11 2.4e-11 2.3e-11 2.4e-11 2.6e-11 2.7e-11
    7     5     1  2.1e-12 4.0e-12 6.6e-12 8.7e-12 1.1e-11 1.3e-11 1.4e-11 1.5e-11 1.8e-11 2.4e-11 3.1e-11
    8     5     2  3.3e-12 4.2e-12 4.6e-12 5.0e-12 5.5e-12 6.0e-12 6.3e-12 6.6e-12 8.3e-12 1.1e-11 1.4e-11
    9     5     3  3.8e-11 5.8e-11 7.6e-11 8.7e-11 9.7e-11 1.0e-10 1.1e-10 1.1e-10 1.2e-10 1.5e-10 1.7e-10
   10     5     4  2.9e-11 2.9e-11 2.7e-11 2.6e-11 2.5e-11 2.4e-11 2.4e-11 2.4e-11 2.6e-11 2.8e-11 2.9e-11
   11     6     1  2.2e-13 3.0e-13 4.1e-13 5.4e-13 7.8e-13 9.9e-13 1.2e-12 1.3e-12 1.9e-12 3.0e-12 4.6e-12
   12     6     2  3.7e-12 6.9e-12 1.2e-11 1.6e-11 2.1e-11 2.5e-11 2.8e-11 3.0e-11 3.8e-11 5.1e-11 6.6e-11
   13     6     3  2.4e-12 3.4e-12 4.3e-12 5.1e-12 6.4e-12 7.6e-12 8.5e-12 9.3e-12 1.2e-11 1.6e-11 2.1e-11
   14     6     4  4.4e-11 6.2e-11 7.9e-11 9.0e-11 1.0e-10 1.1e-10 1.1e-10 1.2e-10 1.3e-10 1.5e-10 1.8e-10
   15     6     5  2.8e-11 3.1e-11 2.9e-11 2.7e-11 2.5e-11 2.5e-11 2.5e-11 2.5e-11 2.7e-11 2.9e-11 3.1e-11
   16     7     1  3.5e-13 6.9e-13 1.4e-12 2.2e-12 3.5e-12 4.6e-12 5.4e-12 6.2e-12 9.2e-12 1.5e-11 2.4e-11
   17     7     2  4.7e-13 5.2e-13 7.8e-13 1.2e-12 2.0e-12 2.7e-12 3.4e-12 3.9e-12 5.7e-12 9.1e-12 1.4e-11
   18     7     3  5.3e-12 8.7e-12 1.4e-11 1.8e-11 2.4e-11 2.9e-11 3.3e-11 3.6e-11 4.5e-11 6.1e-11 8.1e-11
   19     7     4  2.9e-12 3.4e-12 4.2e-12 5.1e-12 6.6e-12 8.0e-12 9.3e-12 1.0e-11 1.3e-11 1.8e-11 2.4e-11
   20     7     5  5.5e-11 7.0e-11 8.5e-11 9.4e-11 1.0e-10 1.1e-10 1.1e-10 1.2e-10 1.3e-10 1.6e-10 1.8e-10
   21     7     6  2.8e-11 3.0e-11 2.8e-11 2.6e-11 2.5e-11 2.4e-11 2.4e-11 2.5e-11 2.7e-11 2.9e-11 3.1e-11
   22     8     1  7.6e-14 9.0e-14 1.8e-13 3.1e-13 5.9e-13 8.6e-13 1.1e-12 1.3e-12 2.3e-12 4.6e-12 8.7e-12
   23     8     2  7.8e-13 1.3e-12 2.5e-12 3.9e-12 6.4e-12 8.6e-12 1.1e-11 1.2e-11 1.8e-11 3.1e-11 5.0e-11
   24     8     3  6.3e-13 6.4e-13 9.3e-13 1.4e-12 2.4e-12 3.5e-12 4.4e-12 5.3e-12 7.7e-12 1.3e-11 2.0e-11
   25     8     4  7.1e-12 1.1e-11 1.6e-11 2.1e-11 2.7e-11 3.2e-11 3.5e-11 3.8e-11 4.9e-11 6.6e-11 8.9e-11
   26     8     5  2.9e-12 3.3e-12 4.1e-12 5.0e-12 6.6e-12 8.1e-12 9.4e-12 1.1e-11 1.3e-11 1.8e-11 2.4e-11
   27     8     6  6.4e-11 7.7e-11 8.9e-11 9.7e-11 1.0e-10 1.1e-10 1.2e-10 1.2e-10 1.3e-10 1.6e-10 1.9e-10
   28     8     7  2.3e-11 2.5e-11 2.5e-11 2.4e-11 2.3e-11 2.3e-11 2.4e-11 2.4e-11 2.6e-11 2.9e-11 3.0e-11
   29     9     1  8.0e-14 1.0e-13 2.0e-13 3.8e-13 8.1e-13 1.3e-12 1.8e-12 2.2e-12 4.2e-12 9.4e-12 2.0e-11
   30     9     2  1.6e-13 1.9e-13 3.4e-13 6.1e-13 1.2e-12 1.8e-12 2.5e-12 3.0e-12 5.2e-12 1.1e-11 2.1e-11
   31     9     3  1.3e-12 1.9e-12 3.2e-12 4.8e-12 7.7e-12 1.0e-11 1.3e-11 1.5e-11 2.2e-11 3.8e-11 6.2e-11
   32     9     4  7.1e-13 7.1e-13 1.0e-12 1.5e-12 2.6e-12 3.8e-12 4.8e-12 5.9e-12 8.5e-12 1.4e-11 2.2e-11
   33     9     5  9.9e-12 1.3e-11 1.8e-11 2.3e-11 2.9e-11 3.4e-11 3.7e-11 4.1e-11 5.1e-11 7.0e-11 9.4e-11
   34     9     6  3.0e-12 3.2e-12 4.0e-12 5.0e-12 6.6e-12 8.1e-12 9.5e-12 1.1e-11 1.4e-11 1.9e-11 2.5e-11
   35     9     7  7.5e-11 8.3e-11 9.3e-11 1.0e-10 1.1e-10 1.1e-10 1.2e-10 1.2e-10 1.4e-10 1.6e-10 1.9e-10
   36     9     8  1.5e-11 2.0e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.3e-11 2.3e-11 2.5e-11 2.8e-11 3.0e-11
   37    10     1  3.0e-14 3.4e-14 5.3e-14 9.7e-14 2.2e-13 3.9e-13 5.6e-13 7.3e-13 1.5e-12 4.0e-12 9.7e-12
   38    10     2  1.7e-13 2.1e-13 3.8e-13 6.9e-13 1.5e-12 2.4e-12 3.4e-12 4.3e-12 8.1e-12 1.9e-11 4.0e-11
   39    10     3  2.8e-13 3.0e-13 4.8e-13 7.9e-13 1.5e-12 2.3e-12 3.1e-12 3.9e-12 6.7e-12 1.4e-11 2.7e-11
   40    10     4  1.8e-12 2.5e-12 4.0e-12 5.8e-12 8.8e-12 1.2e-11 1.4e-11 1.6e-11 2.5e-11 4.2e-11 7.0e-11
   41    10     5  1.0e-12 9.6e-13 1.2e-12 1.8e-12 2.9e-12 4.0e-12 5.2e-12 6.2e-12 9.1e-12 1.5e-11 2.4e-11
   42    10     6  1.3e-11 1.6e-11 2.1e-11 2.5e-11 3.2e-11 3.6e-11 4.0e-11 4.3e-11 5.4e-11 7.4e-11 1.0e-10
   43    10     7  3.5e-12 3.5e-12 4.2e-12 5.1e-12 6.7e-12 8.2e-12 9.6e-12 1.1e-11 1.4e-11 1.9e-11 2.5e-11
   44    10     8  8.8e-11 9.3e-11 9.9e-11 1.0e-10 1.1e-10 1.1e-10 1.2e-10 1.2e-10 1.4e-10 1.6e-10 1.9e-10
   45    10     9  1.5e-11 1.9e-11 2.1e-11 2.1e-11 2.2e-11 2.2e-11 2.2e-11 2.3e-11 2.5e-11 2.8e-11 3.0e-11
   46    11     1  3.2e-14 3.2e-14 4.0e-14 6.6e-14 1.6e-13 3.1e-13 4.9e-13 6.9e-13 1.5e-12 4.1e-12 1.1e-11
   47    11     2  6.1e-14 7.9e-14 1.2e-13 2.0e-13 4.5e-13 8.0e-13 1.2e-12 1.6e-12 3.3e-12 8.9e-12 2.2e-11
   48    11     3  2.3e-13 3.1e-13 5.2e-13 9.0e-13 1.8e-12 2.9e-12 4.1e-12 5.2e-12 9.9e-12 2.3e-11 5.0e-11
   49    11     4  3.3e-13 4.0e-13 6.2e-13 9.7e-13 1.8e-12 2.6e-12 3.5e-12 4.4e-12 7.6e-12 1.6e-11 3.2e-11
   50    11     5  2.2e-12 3.2e-12 4.8e-12 6.7e-12 9.9e-12 1.3e-11 1.5e-11 1.8e-11 2.6e-11 4.6e-11 7.6e-11
   51    11     6  9.4e-13 1.0e-12 1.4e-12 2.0e-12 3.1e-12 4.3e-12 5.4e-12 6.5e-12 9.4e-12 1.6e-11 2.5e-11
   52    11     7  1.4e-11 1.8e-11 2.3e-11 2.8e-11 3.4e-11 3.8e-11 4.2e-11 4.4e-11 5.6e-11 7.7e-11 1.0e-10
   53    11     8  3.3e-12 3.7e-12 4.4e-12 5.3e-12 6.9e-12 8.4e-12 9.7e-12 1.1e-11 1.4e-11 1.9e-11 2.6e-11
   54    11     9  8.2e-11 9.6e-11 1.0e-10 1.1e-10 1.1e-10 1.2e-10 1.2e-10 1.2e-10 1.4e-10 1.7e-10 2.0e-10
   55    11    10  1.3e-11 1.8e-11 2.0e-11 2.0e-11 2.1e-11 2.1e-11 2.2e-11 2.3e-11 2.5e-11 2.7e-11 2.9e-11
   56    12     1  1.1e-14 1.4e-14 1.9e-14 3.1e-14 7.4e-14 1.5e-13 2.4e-13 3.5e-13 8.1e-13 2.5e-12 7.4e-12
   57    12     2  8.5e-14 8.8e-14 9.7e-14 1.4e-13 3.0e-13 5.7e-13 9.2e-13 1.3e-12 2.8e-12 7.9e-12 2.1e-11
   58    12     3  1.1e-13 1.3e-13 1.8e-13 3.0e-13 6.1e-13 1.1e-12 1.6e-12 2.1e-12 4.4e-12 1.2e-11 2.9e-11
   59    12     4  2.8e-13 3.9e-13 6.5e-13 1.1e-12 2.1e-12 3.4e-12 4.6e-12 5.9e-12 1.1e-11 2.6e-11 5.8e-11
   60    12     5  3.7e-13 4.6e-13 7.1e-13 1.1e-12 2.0e-12 2.9e-12 3.8e-12 4.8e-12 8.2e-12 1.7e-11 3.5e-11
   61    12     6  2.7e-12 3.8e-12 5.6e-12 7.6e-12 1.1e-11 1.4e-11 1.7e-11 1.9e-11 2.8e-11 4.9e-11 8.2e-11
   62    12     7  1.1e-12 1.2e-12 1.5e-12 2.1e-12 3.3e-12 4.5e-12 5.7e-12 6.7e-12 9.7e-12 1.6e-11 2.6e-11
   63    12     8  1.6e-11 2.1e-11 2.6e-11 3.0e-11 3.6e-11 4.0e-11 4.3e-11 4.6e-11 5.8e-11 8.0e-11 1.1e-10
   64    12     9  3.9e-12 4.1e-12 4.7e-12 5.5e-12 7.1e-12 8.5e-12 9.8e-12 1.1e-11 1.4e-11 1.9e-11 2.6e-11
   65    12    10  9.3e-11 1.0e-10 1.1e-10 1.1e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.4e-10 1.7e-10 2.0e-10
   66    12    11  1.2e-11 1.6e-11 1.8e-11 1.9e-11 2.0e-11 2.1e-11 2.1e-11 2.2e-11 2.4e-11 2.7e-11 2.9e-11
   67    13     1  3.1e-14 2.9e-14 2.6e-14 2.5e-14 3.8e-14 7.0e-14 1.2e-13 1.9e-13 3.6e-13 8.7e-13 2.0e-12
   68    13     2  4.4e-14 5.1e-14 6.3e-14 8.9e-14 1.8e-13 3.3e-13 5.3e-13 7.7e-13 1.8e-12 5.6e-12 1.7e-11
   69    13     3  1.3e-13 1.3e-13 1.4e-13 2.0e-13 4.0e-13 7.3e-13 1.1e-12 1.6e-12 3.5e-12 9.8e-12 2.6e-11
   70    13     4  1.4e-13 1.6e-13 2.3e-13 3.7e-13 7.4e-13 1.2e-12 1.8e-12 2.4e-12 5.0e-12 1.3e-11 3.4e-11
   71    13     5  3.5e-13 4.7e-13 7.9e-13 1.3e-12 2.4e-12 3.8e-12 5.1e-12 6.5e-12 1.2e-11 2.9e-11 6.5e-11
   72    13     6  4.3e-13 5.1e-13 8.0e-13 1.2e-12 2.1e-12 3.1e-12 4.1e-12 5.0e-12 8.7e-12 1.8e-11 3.7e-11
   73    13     7  3.6e-12 4.5e-12 6.4e-12 8.6e-12 1.2e-11 1.5e-11 1.8e-11 2.0e-11 3.0e-11 5.2e-11 8.8e-11
   74    13     8  1.3e-12 1.3e-12 1.7e-12 2.3e-12 3.5e-12 4.7e-12 5.9e-12 6.9e-12 1.0e-11 1.7e-11 2.7e-11
   75    13     9  2.0e-11 2.3e-11 2.8e-11 3.2e-11 3.8e-11 4.2e-11 4.5e-11 4.8e-11 6.0e-11 8.3e-11 1.1e-10
   76    13    10  4.6e-12 4.5e-12 5.0e-12 5.8e-12 7.3e-12 8.7e-12 1.0e-11 1.1e-11 1.4e-11 1.9e-11 2.6e-11
   77    13    11  1.0e-10 1.1e-10 1.1e-10 1.1e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.4e-10 1.7e-10 2.0e-10
   78    13    12  1.1e-11 1.6e-11 1.8e-11 1.9e-11 2.0e-11 2.0e-11 2.1e-11 2.2e-11 2.4e-11 2.7e-11 2.9e-11
   79    14     1  1.8e-14 2.0e-14 2.3e-14 2.8e-14 4.4e-14 7.2e-14 1.1e-13 1.6e-13 3.5e-13 9.6e-13 2.5e-12
   80    14     2  8.4e-14 8.1e-14 7.2e-14 7.1e-14 9.1e-14 1.5e-13 2.5e-13 3.7e-13 7.0e-13 1.7e-12 3.9e-12
   81    14     3  5.9e-14 7.0e-14 9.1e-14 1.3e-13 2.5e-13 4.5e-13 7.0e-13 9.9e-13 2.3e-12 7.3e-12 2.2e-11
   82    14     4  1.5e-13 1.6e-13 1.8e-13 2.5e-13 4.9e-13 8.7e-13 1.3e-12 1.9e-12 4.0e-12 1.1e-11 3.1e-11
   83    14     5  1.5e-13 1.7e-13 2.6e-13 4.2e-13 8.4e-13 1.4e-12 2.0e-12 2.6e-12 5.4e-12 1.5e-11 3.8e-11
   84    14     6  3.9e-13 5.3e-13 9.1e-13 1.5e-12 2.7e-12 4.2e-12 5.6e-12 7.0e-12 1.3e-11 3.1e-11 7.1e-11
   85    14     7  5.0e-13 6.0e-13 9.0e-13 1.4e-12 2.3e-12 3.4e-12 4.4e-12 5.3e-12 9.1e-12 1.9e-11 4.0e-11
   86    14     8  4.3e-12 5.3e-12 7.3e-12 9.5e-12 1.3e-11 1.6e-11 1.9e-11 2.1e-11 3.1e-11 5.4e-11 9.3e-11
   87    14     9  1.5e-12 1.6e-12 1.9e-12 2.5e-12 3.7e-12 5.0e-12 6.1e-12 7.2e-12 1.0e-11 1.7e-11 2.8e-11
   88    14    10  2.3e-11 2.6e-11 3.1e-11 3.5e-11 4.0e-11 4.4e-11 4.7e-11 5.0e-11 6.2e-11 8.6e-11 1.2e-10
   89    14    11  5.0e-12 5.0e-12 5.3e-12 6.1e-12 7.5e-12 8.9e-12 1.0e-11 1.1e-11 1.4e-11 2.0e-11 2.7e-11
   90    14    12  1.1e-10 1.1e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.3e-10 1.4e-10 1.7e-10 2.0e-10
   91    14    13  1.0e-11 1.4e-11 1.7e-11 1.8e-11 1.9e-11 2.0e-11 2.1e-11 2.2e-11 2.4e-11 2.7e-11 2.9e-11
   92    15     1  2.9e-14 2.6e-14 2.3e-14 2.2e-14 2.3e-14 2.8e-14 3.9e-14 5.6e-14 7.9e-14 1.3e-13 2.1e-13
   93    15     2  4.3e-14 4.7e-14 5.5e-14 6.8e-14 1.0e-13 1.7e-13 2.5e-13 3.6e-13 7.5e-13 2.1e-12 5.6e-12
   94    15     3  1.3e-13 1.2e-13 1.1e-13 1.0e-13 1.3e-13 2.1e-13 3.3e-13 4.8e-13 8.9e-13 2.1e-12 5.0e-12
   95    15     4  6.2e-14 7.1e-14 9.8e-14 1.5e-13 3.0e-13 5.2e-13 8.1e-13 1.1e-12 2.6e-12 8.4e-12 2.5e-11
   96    15     5  1.6e-13 1.7e-13 2.0e-13 2.8e-13 5.6e-13 9.8e-13 1.5e-12 2.1e-12 4.5e-12 1.3e-11 3.4e-11
   97    15     6  1.8e-13 2.0e-13 2.9e-13 4.7e-13 9.3e-13 1.5e-12 2.2e-12 2.8e-12 5.8e-12 1.6e-11 4.1e-11
   98    15     7  4.4e-13 6.0e-13 1.0e-12 1.7e-12 3.0e-12 4.5e-12 6.1e-12 7.5e-12 1.4e-11 3.4e-11 7.7e-11
   99    15     8  6.3e-13 7.2e-13 1.0e-12 1.5e-12 2.5e-12 3.6e-12 4.6e-12 5.6e-12 9.6e-12 2.0e-11 4.2e-11
  100    15     9  5.3e-12 6.3e-12 8.3e-12 1.0e-11 1.4e-11 1.7e-11 2.0e-11 2.2e-11 3.3e-11 5.7e-11 9.7e-11
  101    15    10  1.9e-12 1.9e-12 2.2e-12 2.8e-12 4.0e-12 5.2e-12 6.4e-12 7.4e-12 1.1e-11 1.8e-11 2.9e-11
  102    15    11  2.7e-11 3.0e-11 3.4e-11 3.8e-11 4.3e-11 4.6e-11 4.9e-11 5.1e-11 6.4e-11 8.8e-11 1.2e-10
  103    15    12  6.0e-12 5.7e-12 5.8e-12 6.5e-12 7.8e-12 9.2e-12 1.0e-11 1.2e-11 1.4e-11 2.0e-11 2.7e-11
  104    15    13  1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.3e-10 1.4e-10 1.7e-10 2.0e-10
  105    15    14  9.9e-12 1.3e-11 1.5e-11 1.7e-11 1.8e-11 1.9e-11 2.0e-11 2.1e-11 2.3e-11 2.6e-11 2.8e-11
  106    16     1  1.1e-14 1.3e-14 1.6e-14 1.9e-14 2.7e-14 3.9e-14 5.5e-14 7.4e-14 1.4e-13 3.6e-13 8.8e-13
  107    16     2  6.8e-14 6.4e-14 6.0e-14 5.8e-14 6.2e-14 7.3e-14 9.4e-14 1.2e-13 1.7e-13 2.8e-13 4.7e-13
  108    16     3  4.6e-14 5.3e-14 6.7e-14 8.6e-14 1.4e-13 2.2e-13 3.3e-13 4.6e-13 9.6e-13 2.7e-12 7.2e-12
  109    16     4  1.3e-13 1.3e-13 1.2e-13 1.2e-13 1.6e-13 2.4e-13 3.8e-13 5.6e-13 1.0e-12 2.4e-12 5.8e-12
  110    16     5  6.5e-14 7.3e-14 1.0e-13 1.6e-13 3.3e-13 5.9e-13 9.1e-13 1.3e-12 2.9e-12 9.3e-12 2.9e-11
  111    16     6  1.5e-13 1.7e-13 2.2e-13 3.2e-13 6.3e-13 1.1e-12 1.7e-12 2.3e-12 4.9e-12 1.4e-11 3.8e-11
  112    16     7  2.0e-13 2.2e-13 3.3e-13 5.3e-13 1.0e-12 1.7e-12 2.3e-12 3.0e-12 6.2e-12 1.7e-11 4.4e-11
  113    16     8  5.2e-13 6.9e-13 1.2e-12 1.9e-12 3.3e-12 4.9e-12 6.5e-12 8.0e-12 1.5e-11 3.6e-11 8.2e-11
  114    16     9  6.7e-13 7.8e-13 1.1e-12 1.7e-12 2.7e-12 3.8e-12 4.8e-12 5.8e-12 1.0e-11 2.1e-11 4.3e-11
  115    16    10  5.8e-12 6.8e-12 9.0e-12 1.1e-11 1.5e-11 1.8e-11 2.1e-11 2.3e-11 3.4e-11 5.9e-11 1.0e-10
  116    16    11  2.0e-12 1.9e-12 2.3e-12 3.0e-12 4.2e-12 5.5e-12 6.6e-12 7.7e-12 1.1e-11 1.8e-11 3.0e-11
  117    16    12  2.9e-11 3.1e-11 3.6e-11 3.9e-11 4.4e-11 4.8e-11 5.1e-11 5.3e-11 6.6e-11 9.1e-11 1.2e-10
  118    16    13  6.0e-12 5.7e-12 6.1e-12 6.8e-12 8.1e-12 9.4e-12 1.1e-11 1.2e-11 1.5e-11 2.0e-11 2.8e-11
  119    16    14  1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.2e-10 1.3e-10 1.3e-10 1.4e-10 1.7e-10 2.0e-10
  120    16    15  8.3e-12 1.2e-11 1.5e-11 1.6e-11 1.8e-11 1.9e-11 2.0e-11 2.1e-11 2.3e-11 2.6e-11 2.8e-11
  121    17     1  2.0e-14 1.9e-14 1.8e-14 1.7e-14 1.8e-14 2.0e-14 2.3e-14 2.6e-14 3.4e-14 5.0e-14 7.6e-14
  122    17     2  2.3e-14 2.7e-14 3.4e-14 4.2e-14 6.1e-14 8.7e-14 1.2e-13 1.6e-13 3.1e-13 7.7e-13 1.9e-12
  123    17     3  9.5e-14 9.2e-14 8.3e-14 7.9e-14 8.3e-14 9.8e-14 1.2e-13 1.6e-13 2.2e-13 3.7e-13 6.1e-13
  124    17     4  4.8e-14 5.7e-14 7.2e-14 9.5e-14 1.6e-13 2.5e-13 3.8e-13 5.3e-13 1.1e-12 3.1e-12 8.4e-12
  125    17     5  1.5e-13 1.4e-13 1.3e-13 1.3e-13 1.7e-13 2.7e-13 4.3e-13 6.2e-13 1.1e-12 2.7e-12 6.4e-12
  126    17     6  7.3e-14 8.5e-14 1.2e-13 1.8e-13 3.7e-13 6.5e-13 9.9e-13 1.4e-12 3.2e-12 1.0e-11 3.1e-11
  127    17     7  1.6e-13 1.8e-13 2.4e-13 3.6e-13 7.0e-13 1.2e-12 1.8e-12 2.5e-12 5.2e-12 1.5e-11 4.1e-11
  128    17     8  2.5e-13 2.9e-13 4.0e-13 6.1e-13 1.1e-12 1.8e-12 2.5e-12 3.2e-12 6.6e-12 1.8e-11 4.7e-11
  129    17     9  5.8e-13 8.1e-13 1.4e-12 2.1e-12 3.6e-12 5.3e-12 6.9e-12 8.4e-12 1.6e-11 3.8e-11 8.7e-11
  130    17    10  8.5e-13 1.0e-12 1.3e-12 1.9e-12 2.9e-12 4.0e-12 5.1e-12 6.1e-12 1.0e-11 2.2e-11 4.5e-11
  131    17    11  6.8e-12 8.1e-12 1.0e-11 1.3e-11 1.6e-11 1.9e-11 2.2e-11 2.4e-11 3.6e-11 6.1e-11 1.1e-10
  132    17    12  2.6e-12 2.6e-12 2.8e-12 3.4e-12 4.6e-12 5.8e-12 6.9e-12 8.0e-12 1.1e-11 1.9e-11 3.1e-11
  133    17    13  3.3e-11 3.6e-11 4.0e-11 4.3e-11 4.7e-11 5.0e-11 5.3e-11 5.5e-11 6.8e-11 9.3e-11 1.3e-10
  134    17    14  7.7e-12 7.4e-12 7.2e-12 7.6e-12 8.7e-12 9.8e-12 1.1e-11 1.2e-11 1.5e-11 2.1e-11 2.8e-11
  135    17    15  1.4e-10 1.4e-10 1.3e-10 1.3e-10 1.3e-10 1.3e-10 1.3e-10 1.3e-10 1.5e-10 1.7e-10 2.1e-10
  136    17    16  9.4e-12 1.2e-11 1.4e-11 1.6e-11 1.7e-11 1.9e-11 2.0e-11 2.1e-11 2.3e-11 2.6e-11 2.8e-11
  137    18     1  4.4e-15 5.1e-15 6.9e-15 9.3e-15 1.4e-14 1.9e-14 2.6e-14 3.3e-14 4.5e-14 6.7e-14 1.0e-13
  138    18     2  4.2e-14 3.9e-14 3.7e-14 3.7e-14 4.0e-14 4.5e-14 5.2e-14 6.0e-14 7.7e-14 1.1e-13 1.7e-13
  139    18     3  2.6e-14 3.0e-14 3.9e-14 5.1e-14 7.7e-14 1.1e-13 1.6e-13 2.1e-13 4.0e-13 9.9e-13 2.5e-12
  140    18     4  1.1e-13 1.0e-13 9.5e-14 9.3e-14 9.7e-14 1.1e-13 1.5e-13 1.9e-13 2.6e-13 4.2e-13 6.9e-13
  141    18     5  4.9e-14 5.6e-14 7.3e-14 1.0e-13 1.7e-13 2.8e-13 4.2e-13 5.8e-13 1.2e-12 3.4e-12 9.2e-12
  142    18     6  1.4e-13 1.4e-13 1.4e-13 1.4e-13 1.9e-13 3.0e-13 4.7e-13 6.8e-13 1.2e-12 2.9e-12 6.9e-12
  143    18     7  8.8e-14 9.5e-14 1.3e-13 2.0e-13 4.1e-13 7.1e-13 1.1e-12 1.5e-12 3.4e-12 1.1e-11 3.3e-11
